"","times","avg"
"V3621",3620,2.56820497936458
"V3622",3621,2.56776496238852
"V3623",3622,2.56732507385821
"V3624",3623,2.56688531369803
"V3625",3624,2.56644568183261
"V3626",3625,2.56600617818656
"V3627",3626,2.56556680268444
"V3628",3627,2.56512755525098
"V3629",3628,2.56468843581103
"V3630",3629,2.5642494442894
"V3631",3630,2.56381058061104
"V3632",3631,2.56337184470096
"V3633",3632,2.56293323648416
"V3634",3633,2.56249475588566
"V3635",3634,2.5620564028307
"V3636",3635,2.56161817724462
"V3637",3636,2.56118007905269
"V3638",3637,2.56074210818028
"V3639",3638,2.5603042645529
"V3640",3639,2.55986654809594
"V3641",3640,2.559428958735
"V3642",3641,2.55899149639571
"V3643",3642,2.55855416100374
"V3644",3643,2.55811695248482
"V3645",3644,2.55767987076483
"V3646",3645,2.55724291576976
"V3647",3646,2.55680608742545
"V3648",3647,2.556369385658
"V3649",3648,2.5559328103935
"V3650",3649,2.55549636155807
"V3651",3650,2.55506003907795
"V3652",3651,2.55462384287941
"V3653",3652,2.55418777288874
"V3654",3653,2.55375182903229
"V3655",3654,2.55331601123662
"V3656",3655,2.55288031942827
"V3657",3656,2.55244475353381
"V3658",3657,2.55200931347995
"V3659",3658,2.55157399919346
"V3660",3659,2.55113881060108
"V3661",3660,2.5507037476297
"V3662",3661,2.55026881020625
"V3663",3662,2.54983399825765
"V3664",3663,2.54939931171091
"V3665",3664,2.5489647504932
"V3666",3665,2.54853031453168
"V3667",3666,2.54809600375359
"V3668",3667,2.54766181808628
"V3669",3668,2.54722775745709
"V3670",3669,2.54679382179344
"V3671",3670,2.54636001102282
"V3672",3671,2.54592632507283
"V3673",3672,2.54549276387099
"V3674",3673,2.54505932734499
"V3675",3674,2.54462601542265
"V3676",3675,2.5441928280318
"V3677",3676,2.54375976510027
"V3678",3677,2.54332682655597
"V3679",3678,2.54289401232693
"V3680",3679,2.54246132234117
"V3681",3680,2.54202875652686
"V3682",3681,2.54159631481216
"V3683",3682,2.5411639971253
"V3684",3683,2.54073180339455
"V3685",3684,2.5402997335483
"V3686",3685,2.53986778751505
"V3687",3686,2.53943596522327
"V3688",3687,2.53900426660156
"V3689",3688,2.53857269157857
"V3690",3689,2.53814124008294
"V3691",3690,2.53770991204343
"V3692",3691,2.53727870738877
"V3693",3692,2.53684762604786
"V3694",3693,2.53641666794956
"V3695",3694,2.53598583302294
"V3696",3695,2.53555512119712
"V3697",3696,2.53512453240116
"V3698",3697,2.53469406656429
"V3699",3698,2.53426372361566
"V3700",3699,2.53383350348469
"V3701",3700,2.53340340610069
"V3702",3701,2.53297343139313
"V3703",3702,2.53254357929148
"V3704",3703,2.5321138497252
"V3705",3704,2.53168424262392
"V3706",3705,2.53125475791734
"V3707",3706,2.53082539553522
"V3708",3707,2.53039615540734
"V3709",3708,2.52996703746359
"V3710",3709,2.52953804163394
"V3711",3710,2.5291091678483
"V3712",3711,2.52868041603669
"V3713",3712,2.52825178612922
"V3714",3713,2.52782327805602
"V3715",3714,2.52739489174734
"V3716",3715,2.52696662713356
"V3717",3716,2.526538484145
"V3718",3717,2.52611046271195
"V3719",3718,2.52568256276497
"V3720",3719,2.52525478423454
"V3721",3720,2.52482712705128
"V3722",3721,2.52439959114583
"V3723",3722,2.52397217644891
"V3724",3723,2.52354488289126
"V3725",3724,2.52311771040366
"V3726",3725,2.52269065891713
"V3727",3726,2.52226372836254
"V3728",3727,2.52183691867095
"V3729",3728,2.52141022977346
"V3730",3729,2.52098366160118
"V3731",3730,2.52055721408529
"V3732",3731,2.52013088715698
"V3733",3732,2.51970468074762
"V3734",3733,2.51927859478844
"V3735",3734,2.518852629211
"V3736",3735,2.51842678394682
"V3737",3736,2.51800105892745
"V3738",3737,2.51757545408447
"V3739",3738,2.51714996934959
"V3740",3739,2.51672460465453
"V3741",3740,2.51629935993105
"V3742",3741,2.51587423511105
"V3743",3742,2.5154492301264
"V3744",3743,2.51502434490897
"V3745",3744,2.51459957939087
"V3746",3745,2.51417493350421
"V3747",3746,2.51375040718112
"V3748",3747,2.51332600035377
"V3749",3748,2.51290171295453
"V3750",3749,2.51247754491567
"V3751",3750,2.51205349616955
"V3752",3751,2.51162956664868
"V3753",3752,2.51120575628549
"V3754",3753,2.51078206501252
"V3755",3754,2.51035849276239
"V3756",3755,2.50993503946787
"V3757",3756,2.50951170506159
"V3758",3757,2.50908848947637
"V3759",3758,2.50866539264515
"V3760",3759,2.50824241450074
"V3761",3760,2.50781955497617
"V3762",3761,2.50739681400444
"V3763",3762,2.50697419151867
"V3764",3763,2.50655168745186
"V3765",3764,2.50612930173735
"V3766",3765,2.50570703430846
"V3767",3766,2.50528488509841
"V3768",3767,2.50486285404066
"V3769",3768,2.5044409410686
"V3770",3769,2.50401914611569
"V3771",3770,2.50359746911548
"V3772",3771,2.50317591000162
"V3773",3772,2.50275446870778
"V3774",3773,2.50233314516757
"V3775",3774,2.50191193931491
"V3776",3775,2.5014908510836
"V3777",3776,2.50106988040752
"V3778",3777,2.50064902722066
"V3779",3778,2.50022829145707
"V3780",3779,2.49980767305084
"V3781",3780,2.49938717193605
"V3782",3781,2.49896678804693
"V3783",3782,2.49854652131758
"V3784",3783,2.49812637168232
"V3785",3784,2.49770633907555
"V3786",3785,2.49728642343174
"V3787",3786,2.49686662468537
"V3788",3787,2.49644694277092
"V3789",3788,2.49602737762306
"V3790",3789,2.49560792917634
"V3791",3790,2.4951885973655
"V3792",3791,2.4947693821253
"V3793",3792,2.49435028339057
"V3794",3793,2.49393130109616
"V3795",3794,2.49351243517697
"V3796",3795,2.49309368556804
"V3797",3796,2.49267505220432
"V3798",3797,2.49225653502099
"V3799",3798,2.49183813395317
"V3800",3799,2.4914198489361
"V3801",3800,2.49100167990511
"V3802",3801,2.49058362679543
"V3803",3802,2.49016568954248
"V3804",3803,2.48974786808158
"V3805",3804,2.48933016234835
"V3806",3805,2.48891257227833
"V3807",3806,2.48849509780714
"V3808",3807,2.48807773887048
"V3809",3808,2.48766049540394
"V3810",3809,2.48724336734338
"V3811",3810,2.48682635462457
"V3812",3811,2.48640945718342
"V3813",3812,2.48599267495586
"V3814",3813,2.48557600787787
"V3815",3814,2.48515945588558
"V3816",3815,2.48474301891502
"V3817",3816,2.48432669690246
"V3818",3817,2.48391048978401
"V3819",3818,2.48349439749605
"V3820",3819,2.48307841997485
"V3821",3820,2.48266255715684
"V3822",3821,2.4822468089784
"V3823",3822,2.48183117537598
"V3824",3823,2.48141565628619
"V3825",3824,2.48100025164557
"V3826",3825,2.48058496139089
"V3827",3826,2.48016978545882
"V3828",3827,2.47975472378617
"V3829",3828,2.47933977630974
"V3830",3829,2.47892494296641
"V3831",3830,2.47851022369318
"V3832",3831,2.47809561842699
"V3833",3832,2.4776811271049
"V3834",3833,2.47726674966392
"V3835",3834,2.47685248604126
"V3836",3835,2.47643833617415
"V3837",3836,2.47602429999984
"V3838",3837,2.47561037745567
"V3839",3838,2.47519656847901
"V3840",3839,2.4747828730073
"V3841",3840,2.47436929097801
"V3842",3841,2.47395582232869
"V3843",3842,2.47354246699692
"V3844",3843,2.47312922492031
"V3845",3844,2.47271609603662
"V3846",3845,2.47230308028361
"V3847",3846,2.47189017759908
"V3848",3847,2.47147738792082
"V3849",3848,2.47106471118683
"V3850",3849,2.47065214733505
"V3851",3850,2.47023969630349
"V3852",3851,2.46982735803028
"V3853",3852,2.46941513245351
"V3854",3853,2.46900301951132
"V3855",3854,2.46859101914196
"V3856",3855,2.46817913128383
"V3857",3856,2.46776735587523
"V3858",3857,2.46735569285455
"V3859",3858,2.4669441421603
"V3860",3859,2.46653270373093
"V3861",3860,2.46612137750497
"V3862",3861,2.46571016342104
"V3863",3862,2.46529906141785
"V3864",3863,2.46488807143402
"V3865",3864,2.46447719340839
"V3866",3865,2.46406642727986
"V3867",3866,2.46365577298724
"V3868",3867,2.46324523046946
"V3869",3868,2.46283479966554
"V3870",3869,2.46242448051454
"V3871",3870,2.46201427295553
"V3872",3871,2.46160417692767
"V3873",3872,2.46119419237016
"V3874",3873,2.4607843192221
"V3875",3874,2.46037455742289
"V3876",3875,2.45996490691192
"V3877",3876,2.45955536762858
"V3878",3877,2.45914593951233
"V3879",3878,2.45873662250272
"V3880",3879,2.45832741653932
"V3881",3880,2.45791832156168
"V3882",3881,2.45750933750953
"V3883",3882,2.45710046432257
"V3884",3883,2.45669170194055
"V3885",3884,2.45628305030333
"V3886",3885,2.45587450935082
"V3887",3886,2.4554660790229
"V3888",3887,2.45505775925952
"V3889",3888,2.45464955000078
"V3890",3889,2.45424145118673
"V3891",3890,2.45383346275756
"V3892",3891,2.45342558465344
"V3893",3892,2.45301781681461
"V3894",3893,2.45261015918131
"V3895",3894,2.45220261169392
"V3896",3895,2.45179517429289
"V3897",3896,2.45138784691863
"V3898",3897,2.45098062951169
"V3899",3898,2.4505735220126
"V3900",3899,2.45016652436193
"V3901",3900,2.44975963650035
