F1,kin,kout,ktr,kout2,k1,k2,k12,k21,A1,B1,n,A2,B2,n2
0.6349,0.0001775,0.000931508,0.004741,89.26,0.000728373,0.001774,0.003951153,0.000471784,0.0000369,0.003746,0.8541,0.0001234,0.02275,0.8416
0.6349,0.0001775,0.000763926,0.004741,89.26,0.000680012,0.001774,0.00287524,0.000438139,0.000041,0.00361,0.8297,0.0001225,0.02203,0.8533
0.6349,0.0001775,0.000844673,0.004741,89.26,0.000801784,0.001774,0.003269873,0.000410837,0.000031,0.00332,0.8706,0.0001255,0.02248,0.8512
0.6349,0.0001775,0.000700041,0.004741,89.26,0.000610749,0.001774,0.003590258,0.00043468,0.0000344,0.00337,0.8574,0.00007265,0.02448,0.9301
0.6349,0.0001775,0.000698043,0.004741,89.26,0.000726609,0.001774,0.001972907,0.00033428,0.0000362,0.003542,0.851,0.00009036,0.0226,0.9201
0.6349,0.0001775,0.000858415,0.004741,89.26,0.000757466,0.001774,0.003039229,0.00035529,0.0000346,0.003373,0.856,0.0001427,0.02485,0.8516
0.6349,0.0001775,0.001173912,0.004741,89.26,0.000631343,0.001774,0.003908498,0.000406586,0.000035,0.003367,0.8534,0.00008641,0.02507,0.9114
0.6349,0.0001775,0.001095808,0.004741,89.26,0.000677096,0.001774,0.002583934,0.000335259,0.0000412,0.003604,0.8317,0.00006202,0.02551,0.9568
0.6349,0.0001775,0.000547929,0.004741,89.26,0.000724672,0.001774,0.002428726,0.000395511,0.0000336,0.003404,0.8632,0.00008542,0.02329,0.9059
0.6349,0.0001775,0.00094751,0.004741,89.26,0.000791306,0.001774,0.003052723,0.000380868,0.0000336,0.003503,0.8607,0.0001331,0.02297,0.8587
0.6349,0.0001775,0.000791652,0.004741,89.26,0.000869914,0.001774,0.002900579,0.000373846,0.0000394,0.003652,0.84,0.0001048,0.02389,0.8712
0.6349,0.0001775,0.000748268,0.004741,89.26,0.000674374,0.001774,0.002863281,0.000395634,0.0000313,0.003162,0.8651,0.00006321,0.02435,0.9561
0.6349,0.0001775,0.000959026,0.004741,89.26,0.000648538,0.001774,0.003448926,0.000389803,0.0000378,0.003394,0.8377,0.00004716,0.0249,1.01
0.6349,0.0001775,0.001325168,0.004741,89.26,0.000640749,0.001774,0.003544976,0.000335834,0.000037,0.003506,0.8462,0.0001411,0.02435,0.8398
0.6349,0.0001775,0.000928682,0.004741,89.26,0.000612289,0.001774,0.003242624,0.000385652,0.0000321,0.003192,0.8636,0.0001316,0.02326,0.8584
0.6349,0.0001775,0.000902969,0.004741,89.26,0.000743239,0.001774,0.00295054,0.000345811,0.0000322,0.003486,0.871,0.0001165,0.02458,0.862
0.6349,0.0001775,0.000623186,0.004741,89.26,0.00069361,0.001774,0.002369142,0.000334764,0.0000329,0.003436,0.8662,0.00009618,0.02468,0.9014
0.6349,0.0001775,0.000676074,0.004741,89.26,0.000623603,0.001774,0.002784615,0.000405118,0.0000341,0.003418,0.8561,0.00008147,0.0231,0.9131
0.6349,0.0001775,0.000825437,0.004741,89.26,0.000858167,0.001774,0.003244092,0.000404986,0.0000354,0.003532,0.8545,0.0001039,0.02488,0.8932
0.6349,0.0001775,0.000918066,0.004741,89.26,0.000854061,0.001774,0.002866512,0.00033978,0.0000347,0.003496,0.8585,0.00009862,0.02533,0.9038
0.6349,0.0001775,0.000851097,0.004741,89.26,0.000742644,0.001774,0.00282384,0.000433176,0.0000358,0.003448,0.8517,0.00009267,0.02745,0.9065
0.6349,0.0001775,0.00088613,0.004741,89.26,0.000735144,0.001774,0.003336796,0.000390811,0.0000358,0.003603,0.8556,0.00006407,0.02507,0.958
0.6349,0.0001775,0.001295499,0.004741,89.26,0.000842243,0.001774,0.003873626,0.000433181,0.0000363,0.003449,0.848,0.00009561,0.02386,0.8763
0.6349,0.0001775,0.000704133,0.004741,89.26,0.000816446,0.001774,0.003046247,0.000393583,0.0000334,0.003249,0.8556,0.00007903,0.02457,0.9214
0.6349,0.0001775,0.001124205,0.004741,89.26,0.000508011,0.001774,0.003493874,0.000411902,0.0000405,0.003761,0.8381,0.0001939,0.02442,0.7958
0.6349,0.0001775,0.000948375,0.004741,89.26,0.000800697,0.001774,0.003149996,0.000342822,0.0000385,0.003658,0.8471,0.0001118,0.02489,0.8788
0.6349,0.0001775,0.000621699,0.004741,89.26,0.000720437,0.001774,0.002612924,0.000407117,0.0000349,0.003412,0.8524,0.00008506,0.02399,0.9109
0.6349,0.0001775,0.000992699,0.004741,89.26,0.000654032,0.001774,0.003031115,0.00032673,0.0000376,0.003596,0.846,0.00009958,0.02403,0.8833
0.6349,0.0001775,0.000784174,0.004741,89.26,0.000740955,0.001774,0.003007598,0.000397667,0.0000379,0.003477,0.8444,0.0001075,0.02355,0.8835
0.6349,0.0001775,0.000982038,0.004741,89.26,0.000808639,0.001774,0.003179453,0.000341121,0.0000426,0.003552,0.8235,0.0001792,0.02526,0.8091
0.6349,0.0001775,0.00078428,0.004741,89.26,0.00066876,0.001774,0.002457478,0.0003729,0.0000443,0.003774,0.8216,0.00009365,0.02673,0.9048
0.6349,0.0001775,0.001010811,0.004741,89.26,0.000656955,0.001774,0.003051084,0.000366416,0.0000348,0.003646,0.8647,0.00006632,0.02412,0.9458
0.6349,0.0001775,0.000751696,0.004741,89.26,0.000659606,0.001774,0.002397247,0.000410328,0.0000423,0.003648,0.8283,0.0001785,0.02409,0.8001
0.6349,0.0001775,0.000773945,0.004741,89.26,0.000787298,0.001774,0.003476195,0.000383855,0.0000391,0.00367,0.842,0.00008074,0.02587,0.9165
0.6349,0.0001775,0.000799238,0.004741,89.26,0.000761148,0.001774,0.002927838,0.000384387,0.0000367,0.003677,0.8528,0.00008175,0.02465,0.9128
0.6349,0.0001775,0.000630536,0.004741,89.26,0.000485644,0.001774,0.002441496,0.000335538,0.0000351,0.003561,0.8591,0.00006031,0.02497,0.9485
0.6349,0.0001775,0.000358945,0.004741,89.26,0.000624618,0.001774,0.002529309,0.000409099,0.000032,0.003476,0.8757,0.0001731,0.0225,0.8102
0.6349,0.0001775,0.00115365,0.004741,89.26,0.000702573,0.001774,0.004084901,0.000415878,0.0000359,0.003458,0.849,0.00008967,0.02216,0.8883
0.6349,0.0001775,0.000906808,0.004741,89.26,0.000633523,0.001774,0.002951893,0.000437377,0.000038,0.003502,0.8437,0.00006494,0.02324,0.9425
0.6349,0.0001775,0.001058325,0.004741,89.26,0.000780493,0.001774,0.004066868,0.000458715,0.0000372,0.003489,0.8437,0.0001191,0.02583,0.8842
0.6349,0.0001775,0.000543032,0.004741,89.26,0.000604855,0.001774,0.002668435,0.000402039,0.0000375,0.003606,0.847,0.00008265,0.02442,0.9201
0.6349,0.0001775,0.00070657,0.004741,89.26,0.000623354,0.001774,0.002832167,0.000369129,0.0000363,0.003598,0.8534,0.000105,0.02262,0.8797
0.6349,0.0001775,0.000559146,0.004741,89.26,0.000765045,0.001774,0.003247533,0.000428837,0.0000368,0.003455,0.8469,0.0001561,0.02611,0.8233
0.6349,0.0001775,0.000825308,0.004741,89.26,0.000874662,0.001774,0.002540302,0.000395119,0.0000398,0.003613,0.8371,0.00007796,0.02378,0.9087
0.6349,0.0001775,0.000804798,0.004741,89.26,0.000605924,0.001774,0.003297692,0.000431887,0.0000345,0.003531,0.861,0.0000923,0.02339,0.8733
0.6349,0.0001775,0.000591739,0.004741,89.26,0.000812272,0.001774,0.002656915,0.000444922,0.0000444,0.003757,0.8241,0.00008361,0.02707,0.9159
0.6349,0.0001775,0.00098834,0.004741,89.26,0.000641121,0.001774,0.003477154,0.00043114,0.0000357,0.003355,0.85,0.0001349,0.02478,0.8412
0.6349,0.0001775,0.00077278,0.004741,89.26,0.000869808,0.001774,0.002539477,0.000347276,0.0000349,0.003575,0.8616,0.0001033,0.02288,0.8828
0.6349,0.0001775,0.000622379,0.004741,89.26,0.000744979,0.001774,0.002929823,0.000417297,0.0000347,0.003341,0.8549,0.0001037,0.0263,0.8833
0.6349,0.0001775,0.000852437,0.004741,89.26,0.000646154,0.001774,0.003271538,0.000400187,0.0000319,0.003426,0.8724,0.00009331,0.02448,0.8937
0.6349,0.0001775,0.000760744,0.004741,89.26,0.000745204,0.001774,0.002456623,0.000365512,0.0000343,0.003648,0.8665,0.0001543,0.02345,0.8243
0.6349,0.0001775,0.000698974,0.004741,89.26,0.000762474,0.001774,0.002551309,0.000424497,0.000034,0.003336,0.8581,0.00009273,0.0261,0.9074
0.6349,0.0001775,0.000818915,0.004741,89.26,0.000817039,0.001774,0.002146321,0.000325045,0.000041,0.003543,0.8292,0.00005311,0.02693,0.9896
0.6349,0.0001775,0.00066776,0.004741,89.26,0.000735177,0.001774,0.002103934,0.000329755,0.0000404,0.003681,0.8377,0.0001371,0.02543,0.8504
0.6349,0.0001775,0.000906379,0.004741,89.26,0.000641378,0.001774,0.002906842,0.00035826,0.000032,0.003349,0.8691,0.0001133,0.02652,0.8731
0.6349,0.0001775,0.000698952,0.004741,89.26,0.000577197,0.001774,0.003341897,0.000433261,0.0000358,0.003592,0.8586,0.00008104,0.02293,0.9092
0.6349,0.0001775,0.001100824,0.004741,89.26,0.000727995,0.001774,0.00283885,0.00032791,0.0000403,0.003529,0.8299,0.0001578,0.0241,0.8252
0.6349,0.0001775,0.000697984,0.004741,89.26,0.000689369,0.001774,0.003303174,0.000473784,0.0000342,0.003302,0.8519,0.00008606,0.02416,0.9149
0.6349,0.0001775,0.001098592,0.004741,89.26,0.000602024,0.001774,0.003859275,0.000423934,0.0000418,0.00359,0.8292,0.0000808,0.0271,0.9303
0.6349,0.0001775,0.001103316,0.004741,89.26,0.000636416,0.001774,0.00416177,0.000432568,0.0000393,0.003462,0.8348,0.0001006,0.02487,0.8901
0.6349,0.0001775,0.000606397,0.004741,89.26,0.000810541,0.001774,0.002074317,0.000380505,0.0000362,0.003461,0.8504,0.00009953,0.02468,0.9025
0.6349,0.0001775,0.000719742,0.004741,89.26,0.000891297,0.001774,0.003427293,0.000407018,0.0000373,0.003512,0.8441,0.00007759,0.02536,0.9221
0.6349,0.0001775,0.001355545,0.004741,89.26,0.000706398,0.001774,0.005208128,0.000393509,0.0000314,0.003316,0.8717,0.00007441,0.02424,0.9309
0.6349,0.0001775,0.000829747,0.004741,89.26,0.000742902,0.001774,0.003413134,0.000419801,0.0000395,0.003457,0.8354,0.00009718,0.02455,0.896
0.6349,0.0001775,0.000719362,0.004741,89.26,0.000675546,0.001774,0.002667757,0.000392288,0.0000356,0.003334,0.8468,0.00006599,0.02528,0.9518
0.6349,0.0001775,0.001195467,0.004741,89.26,0.000628081,0.001774,0.004271825,0.000463787,0.0000312,0.003352,0.871,0.00009536,0.02509,0.9047
0.6349,0.0001775,0.001098801,0.004741,89.26,0.000779584,0.001774,0.003322708,0.000378461,0.0000451,0.003883,0.8205,0.0001057,0.0251,0.8761
0.6349,0.0001775,0.000794832,0.004741,89.26,0.000706813,0.001774,0.00280262,0.000372197,0.0000348,0.003478,0.8573,0.00009218,0.02473,0.903
0.6349,0.0001775,0.00063425,0.004741,89.26,0.000631738,0.001774,0.002675223,0.00045323,0.000032,0.00339,0.8672,0.0001168,0.02378,0.8682
0.6349,0.0001775,0.001099875,0.004741,89.26,0.000721581,0.001774,0.003011061,0.000391188,0.0000395,0.003686,0.8435,0.0001568,0.02391,0.8259
0.6349,0.0001775,0.000690141,0.004741,89.26,0.000508129,0.001774,0.003265058,0.000395366,0.0000437,0.003727,0.8229,0.0001202,0.02462,0.8725
0.6349,0.0001775,0.000776025,0.004741,89.26,0.000579071,0.001774,0.003799315,0.000384974,0.0000426,0.003646,0.8236,0.0001424,0.02637,0.839
0.6349,0.0001775,0.000797575,0.004741,89.26,0.000765606,0.001774,0.003248654,0.000482528,0.0000357,0.003495,0.8533,0.00006779,0.02651,0.9542
0.6349,0.0001775,0.001718442,0.004741,89.26,0.000692376,0.001774,0.004192731,0.000360318,0.0000357,0.003549,0.854,0.0001126,0.02834,0.8741
0.6349,0.0001775,0.000722936,0.004741,89.26,0.000747414,0.001774,0.002555546,0.000350805,0.0000373,0.003618,0.8504,0.00009055,0.02736,0.9015
0.6349,0.0001775,0.000687474,0.004741,89.26,0.000845537,0.001774,0.002620357,0.000311117,0.0000347,0.003358,0.8551,0.0001387,0.02532,0.8502
0.6349,0.0001775,0.00088122,0.004741,89.26,0.000607851,0.001774,0.002888576,0.000320612,0.0000423,0.003623,0.8219,0.00008748,0.02376,0.9033
0.6349,0.0001775,0.001372622,0.004741,89.26,0.000723415,0.001774,0.003797049,0.000420675,0.0000361,0.003682,0.8554,0.0001224,0.02352,0.8582
0.6349,0.0001775,0.000726558,0.004741,89.26,0.000847728,0.001774,0.002878762,0.000395122,0.0000385,0.003549,0.8419,0.0001085,0.02362,0.8747
0.6349,0.0001775,0.000671137,0.004741,89.26,0.000661407,0.001774,0.00272131,0.000377965,0.000041,0.003557,0.8284,0.00008331,0.02412,0.9139
0.6349,0.0001775,0.000711309,0.004741,89.26,0.000723871,0.001774,0.002657704,0.000384055,0.0000333,0.003537,0.8682,0.00008153,0.02443,0.9078
0.6349,0.0001775,0.000891741,0.004741,89.26,0.000614556,0.001774,0.003001944,0.000435445,0.0000301,0.003283,0.8738,0.00007943,0.02887,0.9233
0.6349,0.0001775,0.001941715,0.004741,89.26,0.00071376,0.001774,0.007935811,0.000479353,0.0000328,0.003737,0.8767,0.0001273,0.02328,0.8576
0.6349,0.0001775,0.001056342,0.004741,89.26,0.00087145,0.001774,0.004013556,0.000372278,0.0000361,0.00338,0.8439,0.0001025,0.02646,0.9016
0.6349,0.0001775,0.000653037,0.004741,89.26,0.000778797,0.001774,0.00321276,0.000408168,0.0000384,0.003524,0.8394,0.0001008,0.02414,0.8884
0.6349,0.0001775,0.001261257,0.004741,89.26,0.000702698,0.001774,0.003426109,0.00034274,0.0000354,0.003577,0.8595,0.00008441,0.0246,0.9081
0.6349,0.0001775,0.000695043,0.004741,89.26,0.000696035,0.001774,0.003983271,0.000520148,0.0000359,0.00358,0.8537,0.0001381,0.0218,0.8324
0.6349,0.0001775,0.000740057,0.004741,89.26,0.00062229,0.001774,0.002758436,0.000391281,0.0000298,0.003265,0.8764,0.00007734,0.02303,0.9199
0.6349,0.0001775,0.000821889,0.004741,89.26,0.00091866,0.001774,0.002626595,0.000389501,0.0000331,0.003395,0.86,0.0001115,0.02246,0.8848
0.6349,0.0001775,0.00087421,0.004741,89.26,0.000553635,0.001774,0.003161816,0.000432122,0.0000416,0.00374,0.8321,0.00009648,0.02493,0.8928
0.6349,0.0001775,0.000626481,0.004741,89.26,0.000692369,0.001774,0.002636453,0.000371018,0.0000338,0.003478,0.8611,0.0001364,0.02438,0.8429
0.6349,0.0001775,0.000848047,0.004741,89.26,0.000575273,0.001774,0.002736204,0.000378285,0.0000294,0.003196,0.8788,0.00008698,0.02493,0.9055
0.6349,0.0001775,0.000965474,0.004741,89.26,0.000780289,0.001774,0.003219842,0.000414251,0.0000316,0.003499,0.8766,0.00007642,0.02278,0.9183
0.6349,0.0001775,0.000743026,0.004741,89.26,0.000706486,0.001774,0.002844613,0.000428841,0.0000342,0.003642,0.8619,0.0001999,0.023,0.7853
0.6349,0.0001775,0.001179716,0.004741,89.26,0.000854218,0.001774,0.00288073,0.000285896,0.0000371,0.003639,0.8531,0.00007088,0.02404,0.924
0.6349,0.0001775,0.000746303,0.004741,89.26,0.000758114,0.001774,0.003843642,0.000483743,0.0000361,0.003553,0.8499,0.00005967,0.02308,0.9618
0.6349,0.0001775,0.000790968,0.004741,89.26,0.00086004,0.001774,0.002470074,0.0003361,0.0000377,0.003369,0.8381,0.0001158,0.02431,0.8717
0.6349,0.0001775,0.00092252,0.004741,89.26,0.00065342,0.001774,0.002663157,0.000330809,0.0000323,0.003431,0.865,0.00008872,0.02287,0.9098
0.6349,0.0001775,0.001025008,0.004741,89.26,0.000673065,0.001774,0.003545213,0.000369126,0.0000393,0.003586,0.8368,0.0001149,0.02291,0.8651
0.6349,0.0001775,0.000954047,0.004741,89.26,0.000749504,0.001774,0.003512512,0.000446131,0.0000342,0.003424,0.858,0.00008572,0.02302,0.9032
0.6349,0.0001775,0.001034165,0.004741,89.26,0.000619347,0.001774,0.003167607,0.000390083,0.0000347,0.003651,0.8601,0.0001045,0.02262,0.8731
0.6349,0.0001775,0.000754433,0.004741,89.26,0.000654171,0.001774,0.002359328,0.000335801,0.000032,0.003381,0.8695,0.0001686,0.02574,0.8183
0.6349,0.0001775,0.00080323,0.004741,89.26,0.000609394,0.001774,0.002081813,0.000307304,0.0000353,0.003632,0.8609,0.0001154,0.02563,0.8717
0.6349,0.0001775,0.000673067,0.004741,89.26,0.000736862,0.001774,0.003367242,0.000449816,0.0000366,0.00352,0.8477,0.0001278,0.02436,0.8553
0.6349,0.0001775,0.000998503,0.004741,89.26,0.00059815,0.001774,0.004631269,0.000423898,0.0000388,0.003518,0.8358,0.0001814,0.0267,0.8172
0.6349,0.0001775,0.000891758,0.004741,89.26,0.000679199,0.001774,0.003159145,0.000387816,0.0000374,0.003603,0.8472,0.0001474,0.02562,0.8462
0.6349,0.0001775,0.000738781,0.004741,89.26,0.000632765,0.001774,0.002226004,0.000381949,0.0000442,0.003782,0.821,0.00008057,0.02406,0.9165
0.6349,0.0001775,0.000501814,0.004741,89.26,0.000744056,0.001774,0.003299064,0.000420776,0.0000319,0.003466,0.8702,0.0001042,0.02397,0.8895
0.6349,0.0001775,0.000803243,0.004741,89.26,0.000627812,0.001774,0.002558206,0.000420816,0.0000393,0.003654,0.8416,0.0001367,0.0245,0.85
0.6349,0.0001775,0.000834005,0.004741,89.26,0.000785192,0.001774,0.002685852,0.000355655,0.00004,0.003453,0.8292,0.0001087,0.02775,0.8942
0.6349,0.0001775,0.000911924,0.004741,89.26,0.000623549,0.001774,0.002623263,0.000362584,0.0000313,0.003305,0.8703,0.0001281,0.02369,0.8524
0.6349,0.0001775,0.001015226,0.004741,89.26,0.000696448,0.001774,0.003292147,0.000427919,0.0000367,0.003489,0.8443,0.0001102,0.02381,0.8627
0.6349,0.0001775,0.000877753,0.004741,89.26,0.000594169,0.001774,0.002814354,0.000344183,0.0000378,0.003495,0.841,0.00007745,0.02364,0.9223
0.6349,0.0001775,0.000916494,0.004741,89.26,0.000518101,0.001774,0.002879352,0.000329337,0.0000372,0.003643,0.8482,0.00009378,0.02634,0.9157
0.6349,0.0001775,0.000994318,0.004741,89.26,0.000764431,0.001774,0.00358381,0.000418273,0.0000337,0.003416,0.8615,0.00008148,0.02477,0.9199
0.6349,0.0001775,0.000745708,0.004741,89.26,0.000685422,0.001774,0.002490359,0.000311909,0.0000377,0.00355,0.844,0.0001096,0.02448,0.8816
0.6349,0.0001775,0.000917843,0.004741,89.26,0.000726366,0.001774,0.003323126,0.00046576,0.0000342,0.00366,0.8683,0.0001014,0.02599,0.9
0.6349,0.0001775,0.000948841,0.004741,89.26,0.000787422,0.001774,0.003489349,0.000435096,0.0000321,0.0035,0.8735,0.00007388,0.02437,0.9402
0.6349,0.0001775,0.00096659,0.004741,89.26,0.000775129,0.001774,0.002933528,0.000396395,0.0000385,0.003648,0.842,0.0001014,0.02527,0.8975
0.6349,0.0001775,0.000663035,0.004741,89.26,0.000690976,0.001774,0.002518686,0.000363217,0.0000351,0.003529,0.857,0.00004062,0.02267,1.012
0.6349,0.0001775,0.000956515,0.004741,89.26,0.00075846,0.001774,0.003209263,0.000359994,0.000039,0.003709,0.845,0.0001353,0.02468,0.8442
0.6349,0.0001775,0.001002873,0.004741,89.26,0.000645442,0.001774,0.003460904,0.000392033,0.0000346,0.003422,0.8614,0.0001696,0.02411,0.8175
0.6349,0.0001775,0.000614634,0.004741,89.26,0.000540938,0.001774,0.00247909,0.00034812,0.0000344,0.003366,0.8534,0.00006136,0.02426,0.9651
0.6349,0.0001775,0.000995506,0.004741,89.26,0.00072526,0.001774,0.004666789,0.000508738,0.0000334,0.003552,0.8699,0.00006409,0.02376,0.9671
0.6349,0.0001775,0.00081238,0.004741,89.26,0.000777144,0.001774,0.002857098,0.000432687,0.0000326,0.003582,0.8703,0.0001458,0.02513,0.8366
0.6349,0.0001775,0.00085029,0.004741,89.26,0.000781164,0.001774,0.002513551,0.000410975,0.0000297,0.003329,0.8827,0.0001112,0.02446,0.8784
0.6349,0.0001775,0.001166781,0.004741,89.26,0.000700876,0.001774,0.004128779,0.00039228,0.0000333,0.003373,0.8611,0.00007836,0.02402,0.9218
0.6349,0.0001775,0.000681809,0.004741,89.26,0.000755506,0.001774,0.002752242,0.000351549,0.0000375,0.003589,0.8464,0.00007813,0.02601,0.9235
0.6349,0.0001775,0.000610692,0.004741,89.26,0.000562673,0.001774,0.002706257,0.000377807,0.0000372,0.00367,0.8489,0.0001785,0.02479,0.804
0.6349,0.0001775,0.000772142,0.004741,89.26,0.000615818,0.001774,0.002857958,0.000404673,0.0000356,0.003685,0.8607,0.0001277,0.02355,0.85
0.6349,0.0001775,0.000501931,0.004741,89.26,0.000687292,0.001774,0.002064723,0.000371023,0.0000376,0.003408,0.8409,0.00007651,0.02404,0.9255
0.6349,0.0001775,0.000660894,0.004741,89.26,0.000674949,0.001774,0.002673581,0.000375303,0.0000412,0.003682,0.8327,0.00009552,0.02549,0.9126
0.6349,0.0001775,0.000919403,0.004741,89.26,0.000698194,0.001774,0.003169936,0.000427198,0.0000414,0.003773,0.8353,0.00006741,0.02535,0.9496
0.6349,0.0001775,0.000949364,0.004741,89.26,0.000657959,0.001774,0.003001818,0.000381886,0.0000355,0.003503,0.8549,0.00009936,0.02505,0.8955
0.6349,0.0001775,0.000759813,0.004741,89.26,0.000800888,0.001774,0.002563496,0.00035665,0.0000417,0.003606,0.8243,0.0001194,0.02637,0.8632
0.6349,0.0001775,0.000833639,0.004741,89.26,0.00078568,0.001774,0.003466726,0.000475474,0.0000389,0.003512,0.841,0.0001024,0.02515,0.9134
0.6349,0.0001775,0.000496706,0.004741,89.26,0.000665251,0.001774,0.002582737,0.000412673,0.0000388,0.003709,0.8448,0.00007839,0.02255,0.9241
0.6349,0.0001775,0.00086451,0.004741,89.26,0.000526831,0.001774,0.003411529,0.000444057,0.0000367,0.003691,0.8543,0.00007168,0.02656,0.9429
0.6349,0.0001775,0.001163443,0.004741,89.26,0.000806986,0.001774,0.003477557,0.000362218,0.0000341,0.003602,0.8697,0.00009353,0.02318,0.9035
0.6349,0.0001775,0.000713266,0.004741,89.26,0.000543694,0.001774,0.002740556,0.000369415,0.0000432,0.003689,0.823,0.00009487,0.02463,0.8966
0.6349,0.0001775,0.00063187,0.004741,89.26,0.000828471,0.001774,0.002231567,0.000363762,0.0000401,0.003601,0.8368,0.0001216,0.02445,0.8626
0.6349,0.0001775,0.000731607,0.004741,89.26,0.000923288,0.001774,0.003368916,0.000464346,0.0000411,0.00347,0.8265,0.00002491,0.02383,1.084
0.6349,0.0001775,0.000619782,0.004741,89.26,0.000691425,0.001774,0.002532608,0.00041591,0.0000404,0.003571,0.8324,0.0001749,0.02581,0.8172
0.6349,0.0001775,0.00096599,0.004741,89.26,0.000593962,0.001774,0.002971487,0.000337525,0.0000386,0.00355,0.8419,0.0001457,0.02435,0.836
0.6349,0.0001775,0.00080749,0.004741,89.26,0.000684665,0.001774,0.003493164,0.000434055,0.000034,0.003692,0.8714,0.00008718,0.02245,0.8931
0.6349,0.0001775,0.000887702,0.004741,89.26,0.000717292,0.001774,0.004066222,0.000504474,0.0000403,0.003532,0.8331,0.0001478,0.02489,0.8346
0.6349,0.0001775,0.000666319,0.004741,89.26,0.000803972,0.001774,0.002822537,0.000411047,0.0000422,0.003593,0.8236,0.0001999,0.02607,0.7942
0.6349,0.0001775,0.000780153,0.004741,89.26,0.000730753,0.001774,0.002408446,0.000381522,0.0000415,0.003531,0.825,0.0001366,0.02478,0.8496
0.6349,0.0001775,0.000786417,0.004741,89.26,0.000600218,0.001774,0.0030465,0.000352519,0.0000394,0.003605,0.8422,0.00009471,0.02444,0.8983
